,Umur,Premi,Kanal_Penjualan,Lama_Berlangganan
90671,0.046153846153846156,0.6082000581564408,0.9259259259259259,0.2629757785467128
156478,0.5538461538461539,0.307822041291073,0.7469135802469136,0.7370242214532872
15489,0.4,0.26275079965106135,0.9629629629629629,0.6643598615916955
154210,0.38461538461538464,0.5021517883105554,0.15432098765432098,0.16608996539792387
39583,0.47692307692307695,0.7394591451003198,0.15432098765432098,0.5674740484429066
777,0.13846153846153847,0.3161674905495784,0.9320987654320988,0.8131487889273357
67194,0.07692307692307693,0.6482116894446059,0.9320987654320988,0.7231833910034602
20550,0.03076923076923077,0.3231462634486769,0.9320987654320988,0.5674740484429066
48646,0.4153846153846154,0.39034603082291364,0.15432098765432098,0.1314878892733564
203436,0.5538461538461539,0.7963652224483861,0.15432098765432098,0.4993437716555408
177730,0.4307692307692308,0.5467868566443733,0.15432098765432098,0.11418685121107267
42559,0.07692307692307693,0.7528060482698459,0.9320987654320988,0.010380622837370242
156520,0.3076923076923077,0.22672288455946496,0.15432098765432098,0.02768166089965398
175886,0.2,0.3013957545798197,0.9320987654320988,0.6920415224913494
23784,0.6615384615384615,0.5425414364640884,0.6854648061832717,0.09342560553633218
52555,0.26153846153846155,0.1953765629543472,0.6854648061832717,0.5847750865051903
121491,0.03076923076923077,0.24681593486478628,0.9320987654320988,0.22491349480968859
45147,0.015384615384615385,0.2966006949322745,0.9814814814814815,0.4602076124567474
8641,0.289846585619257,0.42428031404478045,0.7592592592592593,0.5086505190311419
214424,0.6153846153846154,0.5725501599302123,0.15432098765432098,0.42560553633217996
250625,0.2,0.18746728700203547,0.9320987654320988,0.4359861591695502
168361,0.046153846153846156,0.6152079092759523,0.9320987654320988,0.314878892733564
27057,0.09230769230769231,0.4420471067170689,0.9320987654320988,0.27335640138408307
157117,0.38461538461538464,0.5688281477173597,0.15432098765432098,0.6055363321799307
210695,0.4153846153846154,0.14271590578656587,0.7592592592592593,0.2629757785467128
240981,0.13846153846153847,0.4818551904623437,0.9320987654320988,0.06920415224913495
168212,0.0,0.453736551323059,0.6854648061832717,0.8200692041522492
214473,0.3230769230769231,0.3658621692352428,0.15432098765432098,0.19377162629757785
121958,0.07692307692307693,0.5428903751090434,0.9320987654320988,0.4013840830449827
31243,0.38461538461538464,0.6170689153823786,0.9320987654320988,0.6747404844290658
275121,0.49230769230769234,0.30549578365804014,0.15432098765432098,0.5086505190311419
19301,0.06153846153846154,0.33567897644664146,0.9320987654320988,0.5986159169550173
8243,0.5538461538461539,0.5650189008432684,0.07407407407407407,0.314878892733564
24354,0.5384615384615384,0.9018028496656004,0.9012345679012346,0.986159169550173
281250,0.5384615384615384,0.2966006949322745,0.15432098765432098,0.8927335640138409
73437,0.8,0.28365804012794416,0.7592592592592593,0.7854671280276817
130146,0.015384615384615385,0.6427740622273916,0.9320987654320988,0.8339100346020761
49315,0.046153846153846156,0.0330619366094795,0.9320987654320988,0.3217993079584775
17408,0.47692307692307695,0.8165455074149462,0.7469135802469136,0.4993437716555408
273037,0.5384615384615384,0.5795289328293108,0.6854648061832717,0.2491349480968858
11106,0.27692307692307694,0.28551904623437047,0.12962962962962962,0.643598615916955
4167,0.35384615384615387,0.29462052922361154,0.6854648061832717,0.2698961937716263
29037,0.046153846153846156,0.08639139284675777,0.9320987654320988,0.9411764705882353
188748,0.046153846153846156,0.05024716487350974,0.9320987654320988,0.5363321799307958
151621,0.12307692307692308,0.01756324512939808,0.9320987654320988,0.9273356401384083
1765,0.3076923076923077,0.6851410293690026,0.15432098765432098,0.5536332179930796
99976,0.27692307692307694,0.4600174469322477,0.7592592592592593,0.06228373702422145
69517,0.2923076923076923,0.3805175923233498,0.6854648061832717,0.4982698961937716
158927,0.046153846153846156,0.5408839779005525,0.9259259259259259,0.3217993079584775
140837,0.5846153846153846,0.2966006949322745,0.07407407407407407,0.4993437716555408
281902,0.2,0.6136376853736552,1.0,0.643598615916955
17623,0.6153846153846154,0.6073277115440535,0.15432098765432098,0.7993079584775087
281589,0.06153846153846154,0.8723466123873219,0.9320987654320988,0.9100346020761245
5161,0.7230769230769231,0.8468159348647862,0.3888888888888889,0.14878892733564014
208632,0.5846153846153846,0.47926722884559464,0.7592592592592593,0.9584775086505191
198133,0.03076923076923077,0.6087525443442862,0.9320987654320988,0.5709342560553633
73976,0.4,0.3932538528642047,0.7592592592592593,0.6608996539792388
119693,0.06153846153846154,0.2915673160802559,0.15432098765432098,0.44982698961937717
176404,0.2923076923076923,0.9442570514684502,0.1419753086419753,0.4993437716555408
46567,0.3076923076923077,0.4452166327420762,0.7592592592592593,0.05190311418685121
84365,0.07692307692307693,0.2681593486478627,0.9320987654320988,0.02768166089965398
88805,0.09230769230769231,0.2960453620238441,0.9320987654320988,0.8200692041522492
205451,0.6615384615384615,0.3265193370165746,0.15432098765432098,0.5259515570934256
162813,0.12307692307692308,0.3351555684792091,0.9259259259259259,0.4993437716555408
152442,0.1076923076923077,0.2219540564117476,0.9320987654320988,0.71280276816609
191093,0.07692307692307693,0.15981389938935736,0.9320987654320988,0.8304498269896193
13230,0.2923076923076923,0.6610642628671125,0.15432098765432098,0.7577854671280276
257608,0.4307692307692308,0.8926432102355336,0.15432098765432098,0.08650519031141868
6011,0.015384615384615385,0.337772608316371,0.9320987654320988,0.7889273356401384
68191,0.7538461538461538,0.4506833381797034,0.15432098765432098,0.34256055363321797
148657,0.2153846153846154,0.4018610061064263,0.9320987654320988,0.4290657439446367
96011,0.06153846153846154,0.35676068624600177,0.9320987654320988,0.10726643598615918
32019,0.1076923076923077,0.18095376562954346,0.9444444444444444,0.9896193771626297
164594,0.015384615384615385,0.4089270136667636,0.9814814814814815,0.3044982698961938
273671,0.24615384615384617,0.7430066879906949,0.7592592592592593,0.3079584775086505
30530,0.47692307692307695,0.23149171270718233,0.15432098765432098,0.29411764705882354
44348,0.38461538461538464,0.4861296888630416,0.7592592592592593,0.7820069204152249
64302,0.06153846153846154,0.4400988659494039,0.9320987654320988,0.11764705882352941
33714,0.06153846153846154,0.37801686536783946,0.9320987654320988,0.05190311418685121
234972,0.6,0.44512939808083746,0.15432098765432098,0.6193771626297578
45753,0.1076923076923077,0.2173015411456819,0.9320987654320988,0.22145328719723184
48287,0.47692307692307695,0.6689444605990114,0.7592592592592593,0.45674740484429066
129043,0.47692307692307695,0.8795289328293109,0.07407407407407407,0.4993437716555408
65,0.046153846153846156,0.2601337598138994,0.9320987654320988,0.7058823529411765
68500,0.5384615384615384,0.3471648735097412,0.7592592592592593,0.5951557093425606
230849,0.5230769230769231,0.2836871183483571,0.15432098765432098,0.15916955017301038
137923,0.47692307692307695,0.46350683338179705,0.15432098765432098,0.6505190311418685
204688,0.06153846153846154,0.339081128234952,0.9320987654320988,0.754325259515571
7917,0.3230769230769231,0.2059610351846467,0.15432098765432098,0.5986159169550173
63635,0.26153846153846155,0.07583599883687119,0.9320987654320988,0.3356401384083045
249523,0.03076923076923077,0.22393137539982552,0.9320987654320988,0.4993437716555408
11552,0.1076923076923077,0.6560628089560919,0.9320987654320988,0.9307958477508651
204200,0.06153846153846154,0.26275079965106135,0.9320987654320988,0.5847750865051903
33467,0.03076923076923077,0.4487350974120384,0.9567901234567902,0.4186851211072664
6055,0.36923076923076925,0.7004361733061937,0.15432098765432098,0.4083044982698962
41742,0.07692307692307693,0.20517592323349812,0.9320987654320988,0.5224913494809689
47407,0.5230769230769231,0.23300378016865367,0.15432098765432098,0.09342560553633218
236212,0.015384615384615385,0.2747891829020064,0.9320987654320988,0.3875432525951557
8098,0.289846585619257,0.531578947368421,0.15432098765432098,0.5951557093425606
2444,0.4,0.8221866821750509,0.15432098765432098,0.9550173010380623
27673,0.06153846153846154,0.5538819424251236,0.9320987654320988,0.16262975778546712
67191,0.015384615384615385,0.4621110788019773,0.9320987654320988,0.6470588235294118
25557,0.03076923076923077,0.3934574004070951,0.9814814814814815,0.10726643598615918
150928,0.18461538461538463,0.012474556557138703,0.9320987654320988,0.5813148788927336
244859,0.09230769230769231,0.135184646699622,0.9320987654320988,0.5121107266435986
104415,0.015384615384615385,0.30340215178831054,0.9320987654320988,0.9792387543252595
240250,0.5076923076923077,0.2966006949322745,0.12962962962962962,0.13494809688581316
11521,0.38461538461538464,0.6808374527478919,0.7592592592592593,0.4463667820069204
154198,0.3384615384615385,0.2594358825239895,0.7592592592592593,0.2698961937716263
102990,0.4307692307692308,0.3715615004361733,0.7592592592592593,0.8685121107266436
52591,0.07692307692307693,0.611718522826403,0.9320987654320988,0.2560553633217993
233263,0.16923076923076924,0.889241058447223,0.7469135802469136,0.7197231833910035
82880,0.16923076923076924,0.6757778423960453,0.9320987654320988,0.9965397923875432
216939,0.8615384615384616,0.884675777842396,0.15432098765432098,0.889273356401384
199786,0.2923076923076923,0.14710671706891537,0.7592592592592593,0.006920415224913495
16629,0.5846153846153846,0.4089851701075894,0.7592592592592593,0.0034602076124567475
150016,0.12307692307692308,0.3037510904332655,0.9320987654320988,0.4993437716555408
92565,0.47692307692307695,0.34640883977900555,0.15432098765432098,0.08650519031141868
209045,0.18461538461538463,0.32425123582436755,0.9814814814814815,0.4083044982698962
206947,0.7846153846153846,0.2595521954056412,0.15432098765432098,0.9342560553633218
109228,0.35384615384615387,0.39691770863623144,0.7592592592592593,0.12802768166089964
252720,0.36923076923076925,0.3712707182320442,0.15432098765432098,0.4993437716555408
42640,0.1076923076923077,0.22212852573422506,0.9320987654320988,0.7958477508650519
157373,0.5076923076923077,0.6612678104100029,0.7592592592592593,0.2975778546712803
147530,0.23076923076923078,0.2966006949322745,0.7592592592592593,0.7024221453287197
223254,0.676923076923077,0.556353591160221,0.15432098765432098,0.3633217993079585
58051,0.7076923076923077,0.3161093341087525,0.7592592592592593,0.8408304498269896
223677,0.06153846153846154,0.10642628671125327,0.9320987654320988,0.6608996539792388
2552,0.03076923076923077,0.31038092468740913,0.9320987654320988,0.24567474048442905
161431,0.12307692307692308,0.16626926432102354,0.9444444444444444,0.5259515570934256
157522,0.07692307692307693,0.1373655132305903,0.9320987654320988,0.2768166089965398
156175,0.5538461538461539,0.713027042744984,0.3333333333333333,0.32525951557093424
91647,0.06153846153846154,0.2750799651061355,0.9320987654320988,0.06228373702422145
194148,0.1076923076923077,0.23262576330328583,0.9320987654320988,0.6366782006920415
130208,0.36923076923076925,0.5577493457400408,0.15432098765432098,0.972318339100346
19166,0.5076923076923077,0.9213143355626635,0.15432098765432098,0.8927335640138409
68196,0.6153846153846154,0.11072986333236406,0.15432098765432098,0.5882352941176471
66972,0.35384615384615387,0.7249200348938645,0.7469135802469136,0.2906574394463668
162721,0.23076923076923078,0.8523407967432393,0.9444444444444444,0.8269896193771626
47299,0.046153846153846156,0.5169526025007269,0.9320987654320988,0.23529411764705882
188153,0.289846585619257,0.04384995638266938,0.7592592592592593,0.21453287197231835
63985,0.06153846153846154,0.597382960162838,0.9320987654320988,0.6885813148788927
243629,0.06153846153846154,0.24408258214597267,0.6854648061832717,0.03460207612456748
215101,0.07692307692307693,0.2966006949322745,0.9320987654320988,0.04152249134948097
262026,0.12307692307692308,0.22864204710671707,0.9320987654320988,0.4993437716555408
140682,0.015384615384615385,0.2966006949322745,0.9320987654320988,0.4993437716555408
253048,0.03076923076923077,0.330619366094795,0.9814814814814815,0.44982698961937717
158351,0.5230769230769231,0.21858098284384997,0.15432098765432098,0.8512110726643599
265158,0.8461538461538461,0.27845303867403315,0.7592592592592593,0.42560553633217996
95850,0.38461538461538464,0.22134341378307648,0.15432098765432098,0.5605536332179931
31116,0.09230769230769231,0.3494038964815353,0.9320987654320988,0.39100346020761245
273105,0.0,0.06141320151206746,0.9814814814814815,0.4993437716555408
32655,0.015384615384615385,0.05082872928176796,0.9320987654320988,0.16262975778546712
181776,0.46153846153846156,0.4812445478336726,0.7592592592592593,0.35294117647058826
13033,0.015384615384615385,0.3298924105844722,0.9814814814814815,0.9550173010380623
243796,0.3230769230769231,0.4957836580401279,0.15432098765432098,0.2422145328719723
236197,0.5538461538461539,0.3685955219540564,0.7592592592592593,0.8339100346020761
117273,0.07692307692307693,0.7947949985460889,0.9320987654320988,0.6539792387543253
53260,0.16923076923076924,0.53876126781041,0.7592592592592593,0.7889273356401384
56417,0.36923076923076925,0.10197731898807794,0.9320987654320988,0.03460207612456748
124978,0.289846585619257,0.46705437627217217,0.9320987654320988,0.39792387543252594
106714,0.4307692307692308,0.41686536783948824,0.15432098765432098,0.4993437716555408
145329,0.38461538461538464,0.11890084326839197,0.15432098765432098,0.33217993079584773
276504,0.09230769230769231,0.4633032858389067,0.9320987654320988,0.07958477508650519
97422,0.26153846153846155,0.2966006949322745,0.7592592592592593,0.6401384083044983
243380,0.7230769230769231,0.46295434719395173,0.7592592592592593,0.8373702422145328
68657,0.07692307692307693,0.3712416400116313,0.6854648061832717,0.7889273356401384
29946,0.5846153846153846,0.6115731317243385,0.15432098765432098,0.6885813148788927
43634,0.03076923076923077,0.5460889793544635,0.7592592592592593,0.8408304498269896
97096,0.289846585619257,0.25303867403314917,0.9320987654320988,0.7093425605536332
131817,0.6461538461538462,0.7122128525734225,0.07407407407407407,0.8166089965397924
267165,0.4461538461538462,0.4845594649607444,0.7592592592592593,0.5847750865051903
47907,0.35384615384615387,0.6008723466123873,0.7592592592592593,0.46366782006920415
94082,0.046153846153846156,0.2966006949322745,0.9320987654320988,0.44982698961937717
173472,0.0,0.7512649025879616,0.9814814814814815,0.02768166089965398
97099,0.046153846153846156,0.3004943297470195,0.9320987654320988,0.6089965397923875
12842,0.35384615384615387,0.3715615004361733,0.9320987654320988,0.5778546712802768
196861,0.13846153846153847,0.1731317243384705,0.9320987654320988,0.5051903114186851
93760,0.12307692307692308,0.2414655423088107,0.9320987654320988,0.532871972318339
35929,0.6,0.48580982843849957,0.15432098765432098,0.3875432525951557
260841,0.046153846153846156,0.12297179412619948,0.9320987654320988,0.4463667820069204
198535,0.289846585619257,0.706833381797034,0.9320987654320988,0.3633217993079585
10358,0.7076923076923077,0.823785984297761,0.15432098765432098,0.889273356401384
145679,0.03076923076923077,0.2035475428903751,0.15432098765432098,0.5259515570934256
141170,0.1076923076923077,0.21206746147135797,0.9320987654320988,0.754325259515571
148089,0.2,0.6040127944169816,0.9320987654320988,0.4083044982698962
108147,0.27692307692307694,0.33160802558883395,0.7592592592592593,0.5467128027681661
133345,0.38461538461538464,0.2966006949322745,0.7592592592592593,1.0
38387,0.289846585619257,0.7372201221285257,0.9320987654320988,0.5224913494809689
18661,0.2153846153846154,0.36754870601919165,0.9320987654320988,0.08996539792387544
53607,0.4307692307692308,0.14193079383541726,0.7592592592592593,1.0
216352,0.0,0.4305321314335563,0.9814814814814815,0.2837370242214533
218138,0.4153846153846154,0.8311718522826403,0.6854648061832717,0.05536332179930796
266838,0.09230769230769231,0.9376853736551323,0.7592592592592593,0.20761245674740483
94799,0.06153846153846154,0.6681884268682756,0.9259259259259259,0.9619377162629758
17707,0.4307692307692308,0.4143937191043908,0.7592592592592593,0.5882352941176471
180881,0.07692307692307693,0.14367548706019193,0.9259259259259259,0.7231833910034602
221314,0.6153846153846154,0.2966006949322745,0.15432098765432098,0.8719723183391004
147237,0.1076923076923077,0.2514975283512649,0.9320987654320988,0.9792387543252595
173340,0.1076923076923077,0.6323640593195696,0.9320987654320988,0.47750865051903113
235054,0.36923076923076925,0.9006687990694969,0.7592592592592593,0.6124567474048442
3700,0.18461538461538463,0.2444605990113405,0.9506172839506173,0.3875432525951557
102107,0.1076923076923077,0.2333817970340215,0.9320987654320988,0.5951557093425606
205721,0.36923076923076925,0.6120965396917709,0.7592592592592593,0.6885813148788927
160888,0.5230769230769231,0.5249781913346904,0.7592592592592593,0.7923875432525952
28473,0.07692307692307693,0.31581855190462343,0.9320987654320988,0.7647058823529411
68494,0.35384615384615387,0.16539691770863624,0.7592592592592593,0.7889273356401384
18637,0.07692307692307693,0.371997673742367,0.9320987654320988,0.726643598615917
39495,0.6307692307692307,0.4425705146845013,0.15432098765432098,0.3217993079584775
36197,0.676923076923077,0.15676068624600176,0.7592592592592593,0.4083044982698962
212400,0.9230769230769231,0.17307356789764466,0.15432098765432098,0.5017301038062284
124742,0.07692307692307693,0.6295143937191043,0.9320987654320988,0.2179930795847751
250989,0.5384615384615384,0.1989531840651352,0.5370370370370371,0.0657439446366782
249805,0.09230769230769231,0.6721721430648444,0.9320987654320988,0.28719723183391005
151631,0.35384615384615387,0.24806629834254143,0.15432098765432098,0.40484429065743943
39355,0.36923076923076925,0.5117476010468159,0.9506172839506173,0.6885813148788927
10916,0.046153846153846156,0.9056120965396918,0.7592592592592593,0.39792387543252594
29899,0.2153846153846154,0.19528932829310847,0.9567901234567902,0.5743944636678201
239830,0.0,0.2571387031113696,0.9814814814814815,0.740484429065744
238120,0.4461538461538462,0.40697877289909856,0.7592592592592593,0.4671280276816609
141432,0.1076923076923077,0.3354754289037511,0.9320987654320988,0.9550173010380623
112283,0.4307692307692308,0.2966006949322745,0.9320987654320988,0.8200692041522492
171828,0.7846153846153846,0.523466123873219,0.7469135802469136,0.48788927335640137
16877,0.26153846153846155,0.2966006949322745,0.15432098765432098,0.4671280276816609
26609,0.5230769230769231,0.8829892410584472,0.7592592592592593,0.17647058823529413
118252,0.046153846153846156,0.2966006949322745,0.9320987654320988,0.8615916955017301
224258,0.3230769230769231,0.6917127071823205,0.3395061728395062,0.23183391003460208
155818,0.03076923076923077,0.8813899389357371,0.9320987654320988,0.314878892733564
34752,0.06153846153846154,0.6179994184355917,0.9320987654320988,0.9411764705882353
66448,0.07692307692307693,0.37490549578365806,0.9320987654320988,0.20069204152249134
141794,0.6461538461538462,0.3358534457691189,0.9444444444444444,0.5743944636678201
60108,0.5076923076923077,0.4443733643501018,0.7592592592592593,0.7058823529411765
196675,0.15384615384615385,0.30604826984588546,0.9320987654320988,0.21453287197231835
201772,0.4461538461538462,0.45446350683338177,0.09259259259259259,0.01730103806228374
208127,0.26153846153846155,0.7248328002326258,0.7592592592592593,0.3737024221453287
119435,0.289846585619257,0.2966006949322745,0.9320987654320988,0.7716262975778547
142433,0.09230769230769231,0.2751381215469613,0.9320987654320988,0.4993437716555408
116013,0.5846153846153846,0.10532131433556266,0.15432098765432098,0.23529411764705882
85574,0.046153846153846156,0.696743239313754,0.9320987654320988,0.2837370242214533
267570,0.36923076923076925,0.27307356789764464,0.7469135802469136,0.9826989619377162
22387,0.015384615384615385,0.4148298924105845,0.9814814814814815,0.8096885813148789
135793,0.015384615384615385,0.3653096830473975,0.9320987654320988,0.4993437716555408
72469,0.12307692307692308,0.8992148880488514,0.9320987654320988,0.4083044982698962
45888,0.015384615384615385,0.43186972957255015,0.9382716049382716,0.9100346020761245
169613,0.12307692307692308,0.38034312300087236,0.9320987654320988,0.4993437716555408
192458,0.13846153846153847,0.6040709508578075,0.9320987654320988,0.4993437716555408
22776,0.36923076923076925,0.42596685082872926,0.7592592592592593,0.0726643598615917
213937,0.015384615384615385,0.3377144518755452,0.9814814814814815,0.9619377162629758
30232,0.046153846153846156,0.5116022099447514,0.9320987654320988,0.8615916955017301
29089,0.49230769230769234,0.4154986914800814,0.7592592592592593,0.07612456747404844
276771,0.18461538461538463,0.09197441116603663,0.7592592592592593,0.44982698961937717
204349,0.07692307692307693,0.8824949113114278,0.9320987654320988,0.657439446366782
97446,0.06153846153846154,0.2587961616749055,0.9320987654320988,0.7370242214532872
104031,0.6461538461538462,0.9558301831927886,0.15432098765432098,0.6401384083044983
41242,0.35384615384615387,0.2550741494620529,0.15432098765432098,0.6851211072664359
152391,0.046153846153846156,0.0669380633905205,0.9320987654320988,0.6816608996539792
44851,0.07692307692307693,0.17970340215178832,0.9320987654320988,0.916955017301038
52027,0.289846585619257,0.13963361442279731,0.7592592592592593,0.07612456747404844
157543,0.015384615384615385,0.3647281186391393,0.9814814814814815,0.7577854671280276
103777,0.7076923076923077,0.5777260831637104,0.7469135802469136,0.1903114186851211
93276,0.0,0.32846757778423963,0.9814814814814815,0.532871972318339
259500,0.23076923076923078,0.5338179703402152,0.7592592592592593,0.18339100346020762
179475,0.07692307692307693,0.3829310846176214,0.9320987654320988,0.9550173010380623
142455,0.06153846153846154,0.44748473393428323,0.9320987654320988,0.7820069204152249
153099,0.8461538461538461,0.2966006949322745,0.17901234567901234,0.22837370242214533
259098,0.6,0.6865367839488223,0.15432098765432098,0.04498269896193772
129572,0.4,0.2995638266938063,0.7592592592592593,0.7024221453287197
176467,0.4307692307692308,0.25542308810700787,0.15432098765432098,0.5951557093425606
251059,0.1076923076923077,0.3138703111369584,0.9320987654320988,0.8062283737024222
17039,0.06153846153846154,0.19842977609770282,0.9320987654320988,0.4993437716555408
47890,0.03076923076923077,0.9262285548124455,0.9320987654320988,0.4993437716555408
263526,0.5230769230769231,0.19732480372201222,0.15432098765432098,0.6020761245674741
234575,0.289846585619257,0.2966006949322745,0.9320987654320988,0.8477508650519031
188746,0.8461538461538461,0.23727827856935155,0.7592592592592593,0.6955017301038062
47271,0.015384615384615385,0.1189880779296307,0.9320987654320988,0.3356401384083045
229607,0.1076923076923077,0.24274498400697878,0.9320987654320988,0.8754325259515571
266929,0.1076923076923077,0.301308519918581,0.9320987654320988,0.9411764705882353
232356,0.6,0.4157022390229718,0.15432098765432098,0.6262975778546713
137916,0.0,0.6472811863913929,0.9814814814814815,0.4993437716555408
91205,0.5384615384615384,0.34492585053794705,0.6854648061832717,0.5121107266435986
222317,0.7846153846153846,0.2695841814480954,0.7592592592592593,0.5916955017301038
6761,0.03076923076923077,0.5195987205583018,0.9320987654320988,0.9204152249134948
229843,0.0,0.45623727827856936,0.9814814814814815,0.058823529411764705
68626,0.15384615384615385,0.40392555975574296,0.6854648061832717,0.5709342560553633
251286,0.5076923076923077,0.2925850537947078,0.15432098765432098,0.71280276816609
52239,0.8307692307692308,0.13867403314917126,0.7592592592592593,0.09688581314878893
206576,0.046153846153846156,0.46327420761849375,0.15432098765432098,0.08304498269896193
121279,0.0,0.5478336725792381,0.9814814814814815,0.5190311418685121
45858,0.046153846153846156,0.23562082000581563,0.9320987654320988,0.7958477508650519
251707,0.4307692307692308,0.29927304448967723,0.15432098765432098,0.058823529411764705
43799,0.015384615384615385,0.49275952311718524,0.9320987654320988,0.31833910034602075
52992,0.5230769230769231,0.43102646118057575,0.15432098765432098,0.1314878892733564
250897,0.13846153846153847,0.6781041000290782,0.15432098765432098,0.006920415224913495
240218,0.47692307692307695,0.5171852282640302,0.9320987654320988,0.49480968858131485
119039,0.046153846153846156,0.14826984588543182,0.9320987654320988,0.4532871972318339
26826,0.3384615384615385,0.5470485606280896,0.7592592592592593,0.07958477508650519
179166,0.7538461538461538,0.3329456237278279,0.7592592592592593,0.11418685121107267
195817,0.06153846153846154,0.27278278569351555,0.9320987654320988,0.4993437716555408
185303,0.6,0.3867112532712998,0.7592592592592593,0.49480968858131485
131864,0.3076923076923077,0.8839197441116604,0.15432098765432098,0.370242214532872
56349,0.4,0.2839779005524862,0.15432098765432098,0.23529411764705882
128442,0.5384615384615384,0.7139575457981971,0.15432098765432098,0.4993437716555408
280124,0.13846153846153847,0.3265484152369875,0.9320987654320988,0.6851211072664359
142717,0.18461538461538463,0.14643791799941844,0.7592592592592593,0.18339100346020762
108679,0.4307692307692308,0.39252689735388197,0.15432098765432098,0.5190311418685121
191375,0.3076923076923077,0.41227100901424835,0.7592592592592593,0.09342560553633218
64250,0.07692307692307693,0.22649025879616166,0.9814814814814815,0.43252595155709345
175254,0.35384615384615387,0.6096248909566735,0.15432098765432098,0.9065743944636678
129561,0.3076923076923077,0.4726083163710381,0.7592592592592593,0.23875432525951557
23882,0.12307692307692308,0.09377726083163711,0.9320987654320988,0.9757785467128027
172860,0.26153846153846155,0.422797324803722,0.9444444444444444,0.7993079584775087
213813,0.2923076923076923,0.29392265193370165,0.15432098765432098,0.6782006920415224
93866,0.0,0.36461180575748764,0.9814814814814815,0.03806228373702422
107624,0.5384615384615384,0.35330037801686537,0.15432098765432098,0.9204152249134948
100299,0.2153846153846154,0.4329747019482408,0.7469135802469136,0.1245674740484429
98536,0.015384615384615385,0.9289037510904332,0.9814814814814815,0.32525951557093424
43490,0.3384615384615385,0.5595231171852283,0.7592592592592593,0.9307958477508651
19246,0.7230769230769231,0.5606280895609189,0.7592592592592593,0.4993437716555408
66533,0.23076923076923078,0.37726083163710383,0.9320987654320988,0.1384083044982699
231108,0.2153846153846154,0.6631578947368421,0.15432098765432098,0.13494809688581316
214222,0.06153846153846154,0.7939517301541146,0.9320987654320988,0.5605536332179931
279707,0.18461538461538463,0.22503634777551615,0.9320987654320988,0.8269896193771626
30265,0.06153846153846154,0.12593777260831637,0.6854648061832717,0.5640138408304498
97831,0.3230769230769231,0.6231753416690898,0.7592592592592593,0.8996539792387543
128848,0.38461538461538464,0.690258796161675,0.15432098765432098,0.6332179930795848
151993,0.015384615384615385,0.4103809246874091,0.9814814814814815,0.9411764705882353
3916,0.5538461538461539,0.6395463797615586,0.7592592592592593,0.5674740484429066
89165,0.03076923076923077,0.4021808665309683,0.9814814814814815,0.2179930795847751
273949,0.46153846153846156,0.5183192788601337,0.6854648061832717,0.5397923875432526
194911,0.015384615384615385,0.3904623437045653,0.9320987654320988,0.14186851211072665
131037,0.3230769230769231,0.16446641465542308,0.15432098765432098,0.7681660899653979
66138,0.35384615384615387,0.48028496656004654,0.15432098765432098,0.9515570934256056
197898,0.03076923076923077,0.44518755452166325,0.9320987654320988,0.5951557093425606
68977,0.4,0.8414073858679849,0.15432098765432098,0.8927335640138409
133938,0.47692307692307695,0.3604245420180285,0.15432098765432098,0.9480968858131488
96514,0.7230769230769231,0.4888339633614423,0.7592592592592593,0.47058823529411764
25161,0.5538461538461539,0.5565862169235243,0.15432098765432098,0.6470588235294118
188915,0.015384615384615385,0.30343123000872346,0.9320987654320988,0.9550173010380623
46582,0.289846585619257,0.5207327711544053,0.9814814814814815,0.23875432525951557
49484,0.13846153846153847,0.36597848211689443,0.9320987654320988,0.10380622837370242
153369,0.07692307692307693,0.2513812154696133,0.9320987654320988,0.328719723183391
18758,0.47692307692307695,0.41041000290782204,0.15432098765432098,0.11418685121107267
70306,0.8615384615384616,0.875894155277697,0.6854648061832717,0.27335640138408307
110558,0.16923076923076924,0.2889793544635068,0.7592592592592593,0.20761245674740483
25408,0.3076923076923077,0.2365513230590288,0.06790123456790123,0.1314878892733564
204567,0.046153846153846156,0.4363186972957255,0.9814814814814815,0.8546712802768166
39431,0.3076923076923077,0.29177086362314625,0.7592592592592593,0.0657439446366782
19596,0.015384615384615385,0.5307647571968596,0.9814814814814815,0.9134948096885813
233845,0.046153846153846156,0.015818551904623435,0.15432098765432098,0.6366782006920415
43647,0.046153846153846156,0.4273916836289619,0.9320987654320988,0.2664359861591695
161294,0.289846585619257,0.479150915963943,0.9320987654320988,0.2491349480968858
107136,0.38461538461538464,0.4005524861878453,0.9629629629629629,0.10034602076124567
268772,0.03076923076923077,0.3474847339342832,0.9320987654320988,0.4290657439446367
98316,0.06153846153846154,0.6470776388485024,0.9320987654320988,0.43252595155709345
28595,0.3230769230769231,0.20392555975574295,0.7592592592592593,0.8235294117647058
50206,0.4,0.43294562372782786,0.9444444444444444,0.08304498269896193
196716,0.38461538461538464,0.6535039255597558,0.7592592592592593,0.8027681660899654
101730,0.26153846153846155,0.2966006949322745,0.9320987654320988,0.03460207612456748
10649,0.38461538461538464,0.6275661529514394,0.9444444444444444,0.4993437716555408
260169,0.1076923076923077,0.416603663855772,0.9320987654320988,0.006920415224913495
183404,0.13846153846153847,0.3150334399534748,0.9320987654320988,0.6955017301038062
11859,0.5384615384615384,0.3018610061064263,0.9814814814814815,0.21453287197231835
101000,0.09230769230769231,0.3955219540564118,0.9320987654320988,0.9273356401384083
